sp_name,month,param_id,value
Dandenong,5,NO2,13.18
Dandenong,5,O3,11.0
Dandenong,5,PM10,17.39
Dandenong,6,API,0.7
Dandenong,6,NO2,13.73
Dandenong,6,O3,11.11
Dandenong,6,PM10,16.35
Dandenong,7,API,0.55
Dandenong,7,NO2,13.91
Dandenong,7,O3,13.19
Dandenong,7,PM10,13.19
Dandenong,8,API,0.49
Dandenong,8,NO2,12.67
Dandenong,8,O3,15.09
Dandenong,8,PM10,12.89
Dandenong,9,API,0.46
Dandenong,9,NO2,10.85
Dandenong,9,O3,18.64
Dandenong,9,PM10,15.86
Dandenong,10,API,0.49
Dandenong,10,NO2,9.91
Dandenong,10,O3,19.37
Dandenong,10,PM10,18.38
Dandenong,11,API,0.52
Dandenong,11,NO2,8.92
Dandenong,11,O3,20.22
Dandenong,11,PM10,19.6
Dandenong,12,API,0.47
Dandenong,12,NO2,6.99
Dandenong,12,O3,17.14
Dandenong,12,PM10,18.87
Footscray,1,API,0.59
Footscray,1,CO,0.16
Footscray,1,NO2,7.94
Footscray,1,O3,17.94
Footscray,1,PM10,23.49
Footscray,1,PPM2.5,8.06
Footscray,1,SO2,1.37
Footscray,2,API,0.64
Footscray,2,CO,0.18
Footscray,2,NO2,9.05
Footscray,2,O3,16.6
Footscray,2,PM10,23.83
Footscray,2,PPM2.5,8.97
Footscray,2,SO2,1.46
Footscray,3,API,0.58
Footscray,3,CO,0.21
Footscray,3,NO2,11.29
Footscray,3,O3,14.59
Footscray,3,PM10,23.04
Footscray,3,PPM2.5,7.87
Footscray,3,SO2,1.21
Footscray,4,API,0.71
Footscray,4,CO,0.29
Footscray,4,NO2,14.25
Footscray,4,O3,12.36
Footscray,4,PM10,21.49
Footscray,4,PPM2.5,8.4
Footscray,4,SO2,1.32
Footscray,5,API,0.64
Footscray,5,CO,0.32
Footscray,5,NO2,15.27
Footscray,5,O3,11.29
Footscray,5,PM10,18.02
Footscray,5,PPM2.5,8.17
Footscray,5,SO2,1.27
Footscray,6,API,0.58
Footscray,6,CO,0.33
Footscray,6,NO2,14.89
Footscray,6,O3,11.45
Footscray,6,PM10,15.95
Footscray,6,PPM2.5,7.36
Footscray,6,SO2,1.31
Footscray,7,API,0.48
Footscray,7,CO,0.28
Footscray,7,NO2,13.89
Footscray,7,O3,13.21
Footscray,7,PM10,13.54
Footscray,7,PPM2.5,5.93
Footscray,7,SO2,0.74
Footscray,8,API,0.45
Footscray,8,CO,0.24
Footscray,8,NO2,12.22
Footscray,8,O3,15.42
Footscray,8,PM10,15.01
Footscray,8,PPM2.5,6.05
Footscray,8,SO2,0.66
Footscray,9,API,0.43
Footscray,9,CO,0.15
Footscray,9,NO2,11.07
Footscray,9,O3,18.32
Footscray,9,PM10,17.99
Footscray,9,PPM2.5,5.19
Footscray,9,SO2,0.65
Footscray,10,API,0.48
Footscray,10,CO,0.16
Footscray,10,NO2,10.23
