sp_name,year,month,param_id,PV
Geelong South,2006,6,API,425.59999999999997
Geelong South,2006,6,CO,202.89999999999907
Geelong South,2006,6,NO2,8438.0
Geelong South,2006,6,O3,7326.0
Geelong South,2006,6,PM10,11367.499999999993
Geelong South,2006,6,SO2,842.0
Geelong South,2006,7,API,278.9099999999999
Geelong South,2006,7,CO,106.39999999999958
Geelong South,2006,7,NO2,6597.0
Geelong South,2006,7,O3,12158.0
Geelong South,2006,7,PM10,10175.900000000001
Geelong South,2006,7,SO2,578.0
Geelong South,2006,8,API,285.68
Geelong South,2006,8,CO,97.59999999999958
Geelong South,2006,8,NO2,6962.0
Geelong South,2006,8,O3,11834.0
Geelong South,2006,8,PM10,12246.199999999992
Geelong South,2006,8,SO2,557.0
Geelong South,2006,9,API,165.80000000000015
Geelong South,2006,9,CO,29.600000000000044
Geelong South,2006,9,NO2,2988.0
Geelong South,2006,9,O3,7600.0
Geelong South,2006,9,PM10,7816.699999999997
Geelong South,2006,9,SO2,391.0
Geelong South,2006,10,API,270.93999999999966
Geelong South,2006,10,CO,21.3
Geelong South,2006,10,NO2,4302.0
Geelong South,2006,10,O3,14251.0
Geelong South,2006,10,PM10,20543.199999999975
Geelong South,2006,10,SO2,622.0
Geelong South,2006,11,API,395.47999999999996
Geelong South,2006,11,CO,13.199999999999983
Geelong South,2006,11,NO2,2712.0
Geelong South,2006,11,O3,13330.0
Geelong South,2006,11,PM10,18886.799999999985
Geelong South,2006,11,SO2,514.0
Geelong South,2006,12,API,1018.0600000000007
Geelong South,2006,12,CO,60.30000000000008
Geelong South,2006,12,NO2,3074.0
Geelong South,2006,12,O3,14531.0
Geelong South,2006,12,PM10,28472.400000000005
Geelong South,2006,12,SO2,762.0
Melton,2006,1,O3,16200.0
Melton,2006,2,O3,12204.0
Melton,2006,3,O3,15399.0
Melton,2006,4,O3,12325.0
Melton,2006,5,O3,10749.0
Melton,2006,6,O3,7545.0
Melton,2006,7,O3,11999.0
